neighbourhood,date,count,month
North End,2010-06-09,6,June
North End,2010-06-10,4,June
North End,2010-06-11,2,June
North End,2010-06-12,2,June
North End,2010-06-13,4,June
North End,2010-06-14,6,June
North End,2010-06-15,9,June
North End,2010-06-16,6,June
North End,2010-06-17,5,June
North End,2010-06-18,8,June
North End,2010-06-19,4,June
North End,2010-06-20,4,June
North End,2010-06-21,2,June
North End,2010-06-22,3,June
North End,2010-06-23,6,June
North End,2010-06-24,4,June
North End,2010-06-25,5,June
North End,2010-06-26,2,June
North End,2010-06-28,6,June
North End,2010-06-29,3,June
North End,2010-06-30,2,June
North End,2010-07-01,3,July
North End,2010-07-02,5,July
North End,2010-07-03,4,July
North End,2010-07-04,5,July
North End,2010-07-05,2,July
North End,2010-07-06,6,July
North End,2010-07-07,3,July
North End,2010-07-08,1,July
North End,2010-07-09,2,July
North End,2010-07-10,5,July
North End,2010-07-11,4,July
North End,2010-07-12,3,July
North End,2010-07-13,3,July
North End,2010-07-14,1,July
North End,2010-07-15,3,July
North End,2010-07-16,4,July
North End,2010-07-17,9,July
North End,2010-07-18,3,July
North End,2010-07-19,7,July
North End,2010-07-20,4,July
North End,2010-07-21,7,July
North End,2010-07-22,5,July
North End,2010-07-23,3,July
North End,2010-07-24,5,July
North End,2010-07-25,4,July
North End,2010-07-26,5,July
North End,2010-07-27,2,July
North End,2010-07-28,1,July
North End,2010-07-29,2,July
North End,2010-07-30,4,July
North End,2010-07-31,7,July
North End,2010-08-01,5,August
North End,2010-08-02,5,August
North End,2010-08-03,4,August
North End,2010-08-04,7,August
North End,2010-08-05,2,August
North End,2010-08-06,3,August
North End,2010-08-07,7,August
North End,2010-08-08,2,August
North End,2010-08-09,1,August
North End,2010-08-10,10,August
North End,2010-08-11,5,August
North End,2010-08-12,2,August
North End,2010-08-13,8,August
North End,2010-08-14,5,August
North End,2010-08-15,7,August
North End,2010-08-16,4,August
North End,2010-08-17,3,August
North End,2010-08-18,5,August
North End,2010-08-19,5,August
North End,2010-08-20,5,August
North End,2010-08-21,8,August
North End,2010-08-22,5,August
North End,2010-08-23,2,August
North End,2010-08-24,8,August
North End,2010-08-25,5,August
North End,2010-08-26,8,August
North End,2010-08-27,7,August
North End,2010-08-28,2,August
North End,2010-08-29,5,August
North End,2010-08-30,6,August
North End,2010-08-31,4,August
North End,2010-09-01,4,September
North End,2010-09-02,4,September
North End,2010-09-03,1,September
North End,2010-09-04,5,September
North End,2010-09-05,7,September
North End,2010-09-06,6,September
North End,2010-09-07,2,September
North End,2010-09-08,5,September
North End,2010-09-09,4,September
North End,2010-09-10,2,September
North End,2010-09-11,6,September
North End,2010-09-12,3,September
North End,2010-09-13,4,September
North End,2010-09-14,6,September
North End,2010-09-15,2,September
North End,2010-09-16,5,September
North End,2010-09-17,6,September
North End,2010-09-18,6,September
North End,2010-09-19,7,September
North End,2010-09-20,3,September
North End,2010-09-21,4,September
North End,2010-09-22,6,September
North End,2010-09-23,6,September
North End,2010-09-24,4,September
North End,2010-09-25,3,September
North End,2010-09-26,4,September
North End,2010-09-27,4,September
North End,2010-09-28,5,September
North End,2010-09-29,2,September
North End,2010-09-30,7,September
North End,2010-10-01,5,October
North End,2010-10-02,4,October
North End,2010-10-03,6,October
North End,2010-10-04,2,October
North End,2010-10-05,5,October
North End,2010-10-06,6,October
North End,2010-10-07,2,October
North End,2010-10-08,6,October
North End,2010-10-09,3,October
North End,2010-10-10,6,October
North End,2010-10-11,2,October
North End,2010-10-12,4,October
North End,2010-10-13,7,October
North End,2010-10-14,7,October
North End,2010-10-15,3,October
North End,2010-10-16,8,October
North End,2010-10-17,5,October
North End,2010-10-18,3,October
North End,2010-10-19,3,October
North End,2010-10-20,3,October
North End,2010-10-21,2,October
North End,2010-10-22,1,October
North End,2010-10-23,2,October
North End,2010-10-24,3,October
North End,2010-10-25,3,October
North End,2010-10-26,3,October
North End,2010-10-27,2,October
North End,2010-10-28,5,October
North End,2010-10-29,4,October
North End,2010-10-30,3,October
North End,2010-10-31,2,October
North End,2010-11-01,3,November
North End,2010-11-02,8,November
North End,2010-11-03,2,November
North End,2010-11-04,4,November
North End,2010-11-05,3,November
North End,2010-11-06,6,November
North End,2010-11-07,3,November
North End,2010-11-08,3,November
North End,2010-11-09,5,November
North End,2010-11-10,2,November
North End,2010-11-11,8,November
North End,2010-11-12,2,November
North End,2010-11-13,7,November
North End,2010-11-14,4,November
North End,2010-11-15,3,November
North End,2010-11-16,6,November
North End,2010-11-18,2,November
North End,2010-11-19,2,November
North End,2010-11-20,2,November
North End,2010-11-21,1,November
North End,2010-11-22,2,November
North End,2010-11-23,2,November
North End,2010-11-24,2,November
North End,2010-11-25,3,November
North End,2010-11-26,1,November
North End,2010-11-27,3,November
North End,2010-11-28,6,November
North End,2010-11-29,2,November
North End,2010-11-30,9,November
North End,2010-12-01,7,December
North End,2010-12-02,4,December
North End,2010-12-03,2,December
North End,2010-12-04,5,December
North End,2010-12-05,2,December
North End,2010-12-06,4,December
North End,2010-12-07,4,December
North End,2010-12-08,5,December
North End,2010-12-09,7,December
North End,2010-12-10,2,December
North End,2010-12-11,2,December
North End,2010-12-12,3,December
North End,2010-12-13,3,December
North End,2010-12-14,4,December
North End,2010-12-15,2,December
North End,2010-12-16,1,December
North End,2010-12-18,2,December
North End,2010-12-19,2,December
North End,2010-12-20,1,December
North End,2010-12-21,5,December
North End,2010-12-22,5,December
North End,2010-12-24,3,December
North End,2010-12-25,3,December
North End,2010-12-26,2,December
North End,2010-12-28,6,December
North End,2010-12-29,3,December
North End,2010-12-30,5,December
North End,2010-12-31,3,December
North End,2011-01-01,4,January
North End,2011-01-02,1,January
North End,2011-01-03,3,January
North End,2011-01-04,2,January
North End,2011-01-06,4,January
North End,2011-01-07,1,January
North End,2011-01-08,4,January
North End,2011-01-09,2,January
North End,2011-01-10,6,January
North End,2011-01-11,4,January
North End,2011-01-12,3,January
North End,2011-01-13,5,January
North End,2011-01-14,1,January
North End,2011-01-15,5,January
North End,2011-01-16,6,January
North End,2011-01-17,5,January
North End,2011-01-18,7,January
North End,2011-01-19,6,January
North End,2011-01-20,7,January
North End,2011-01-21,1,January
North End,2011-01-22,2,January
North End,2011-01-23,1,January
North End,2011-01-24,8,January
North End,2011-01-25,3,January
North End,2011-01-26,7,January
North End,2011-01-27,6,January
North End,2011-01-28,2,January
North End,2011-01-29,4,January
North End,2011-01-30,3,January
North End,2011-01-31,5,January
North End,2011-02-01,6,February
North End,2011-02-02,6,February
North End,2011-02-03,5,February
North End,2011-02-04,4,February
North End,2011-02-05,1,February
North End,2011-02-06,5,February
North End,2011-02-07,1,February
North End,2011-02-08,4,February
North End,2011-02-09,1,February
North End,2011-02-10,2,February
North End,2011-02-11,6,February
North End,2011-02-12,5,February
North End,2011-02-13,4,February
North End,2011-02-14,4,February
North End,2011-02-15,4,February
North End,2011-02-16,2,February
North End,2011-02-17,4,February
North End,2011-02-18,2,February
North End,2011-02-19,4,February
North End,2011-02-20,1,February
North End,2011-02-21,2,February
North End,2011-02-22,4,February
North End,2011-02-23,2,February
North End,2011-02-24,5,February
North End,2011-02-26,2,February
North End,2011-02-27,3,February
North End,2011-03-01,6,March
North End,2011-03-02,2,March
North End,2011-03-03,1,March
North End,2011-03-04,2,March
North End,2011-03-05,6,March
North End,2011-03-06,3,March
North End,2011-03-07,3,March
North End,2011-03-08,1,March
North End,2011-03-09,2,March
North End,2011-03-10,2,March
North End,2011-03-11,2,March
North End,2011-03-12,1,March
North End,2011-03-13,2,March
North End,2011-03-14,3,March
North End,2011-03-15,3,March
North End,2011-03-16,5,March
North End,2011-03-17,6,March
North End,2011-03-18,6,March
North End,2011-03-19,3,March
North End,2011-03-20,3,March
North End,2011-03-21,2,March
North End,2011-03-22,4,March
North End,2011-03-23,3,March
North End,2011-03-24,6,March
North End,2011-03-25,5,March
North End,2011-03-26,1,March
North End,2011-03-27,3,March
North End,2011-03-28,2,March
North End,2011-03-29,2,March
North End,2011-03-30,3,March
North End,2011-03-31,2,March
North End,2011-04-02,4,April
North End,2011-04-03,2,April
North End,2011-04-04,3,April
North End,2011-04-05,6,April
North End,2011-04-06,2,April
North End,2011-04-07,2,April
North End,2011-04-08,3,April
North End,2011-04-09,2,April
North End,2011-04-10,6,April
North End,2011-04-11,1,April
North End,2011-04-12,7,April
North End,2011-04-13,2,April
North End,2011-04-14,1,April
North End,2011-04-15,3,April
North End,2011-04-16,5,April
North End,2011-04-17,5,April
North End,2011-04-18,6,April
North End,2011-04-19,3,April
North End,2011-04-20,5,April
North End,2011-04-22,4,April
North End,2011-04-23,1,April
North End,2011-04-24,5,April
North End,2011-04-25,2,April
North End,2011-04-26,2,April
North End,2011-04-27,3,April
North End,2011-04-28,5,April
North End,2011-04-29,1,April
North End,2011-04-30,6,April
North End,2011-05-01,5,May
North End,2011-05-02,3,May
North End,2011-05-03,5,May
North End,2011-05-04,2,May
North End,2011-05-05,1,May
North End,2011-05-06,3,May
North End,2011-05-07,1,May
North End,2011-05-08,5,May
North End,2011-05-09,3,May
North End,2011-05-10,2,May
North End,2011-05-11,6,May
North End,2011-05-12,1,May
North End,2011-05-13,1,May
North End,2011-05-14,2,May
North End,2011-05-15,1,May
North End,2011-05-16,5,May
North End,2011-05-17,2,May
North End,2011-05-18,2,May
North End,2011-05-19,1,May
North End,2011-05-20,4,May
North End,2011-05-21,5,May
North End,2011-05-22,3,May
North End,2011-05-23,5,May
North End,2011-05-24,6,May
North End,2011-05-25,3,May
North End,2011-05-26,3,May
North End,2011-05-27,5,May
North End,2011-05-28,4,May
North End,2011-05-29,1,May
North End,2011-05-30,2,May
North End,2011-05-31,7,May
North End,2011-06-01,1,June
North End,2011-06-02,1,June
North End,2011-06-03,4,June
North End,2011-06-04,4,June
North End,2011-06-05,3,June
North End,2011-06-06,4,June
North End,2011-06-07,3,June
North End,2011-06-08,5,June
North End,2011-06-09,6,June
North End,2011-06-10,7,June
North End,2011-06-11,4,June
North End,2011-06-12,1,June
North End,2011-06-13,7,June
North End,2011-06-14,9,June
North End,2011-06-15,7,June
North End,2011-06-16,3,June
North End,2011-06-17,2,June
North End,2011-06-18,6,June
North End,2011-06-19,3,June
North End,2011-06-20,2,June
North End,2011-06-21,3,June
North End,2011-06-22,2,June
North End,2011-06-23,5,June
North End,2011-06-24,6,June
North End,2011-06-25,2,June
North End,2011-06-26,3,June
North End,2011-06-27,4,June
North End,2011-06-28,3,June
North End,2011-06-29,5,June
North End,2011-06-30,1,June
North End,2011-07-01,3,July
North End,2011-07-02,8,July
North End,2011-07-03,2,July
North End,2011-07-04,3,July
North End,2011-07-05,3,July
North End,2011-07-06,3,July
North End,2011-07-07,7,July
North End,2011-07-08,3,July
North End,2011-07-09,3,July
North End,2011-07-10,3,July
North End,2011-07-11,6,July
North End,2011-07-12,6,July
North End,2011-07-13,5,July
North End,2011-07-14,1,July
North End,2011-07-15,3,July
North End,2011-07-16,8,July
North End,2011-07-17,6,July
North End,2011-07-18,5,July
North End,2011-07-19,7,July
North End,2011-07-20,7,July
North End,2011-07-21,3,July
North End,2011-07-22,5,July
North End,2011-07-23,1,July
North End,2011-07-24,5,July
North End,2011-07-25,4,July
North End,2011-07-26,4,July
North End,2011-07-27,7,July
North End,2011-07-28,5,July
North End,2011-07-29,2,July
North End,2011-07-30,3,July
North End,2011-07-31,2,July
North End,2011-08-01,4,August
North End,2011-08-02,5,August
North End,2011-08-03,2,August
North End,2011-08-04,3,August
North End,2011-08-05,1,August
North End,2011-08-06,2,August
North End,2011-08-07,5,August
North End,2011-08-08,3,August
North End,2011-08-09,2,August
North End,2011-08-10,1,August
North End,2011-08-11,1,August
North End,2011-08-12,3,August
North End,2011-08-13,8,August
North End,2011-08-14,6,August
North End,2011-08-15,4,August
North End,2011-08-16,5,August
North End,2011-08-17,4,August
North End,2011-08-18,6,August
North End,2011-08-19,4,August
North End,2011-08-20,6,August
North End,2011-08-21,5,August
North End,2011-08-22,4,August
North End,2011-08-23,4,August
North End,2011-08-24,4,August
North End,2011-08-25,2,August
North End,2011-08-26,4,August
North End,2011-08-27,3,August
North End,2011-08-29,5,August
North End,2011-08-30,6,August
North End,2011-08-31,2,August
North End,2011-09-01,2,September
North End,2011-09-02,1,September
North End,2011-09-03,7,September
North End,2011-09-04,2,September
North End,2011-09-05,2,September
North End,2011-09-06,4,September
North End,2011-09-07,7,September
North End,2011-09-08,5,September
North End,2011-09-09,2,September
North End,2011-09-10,1,September
North End,2011-09-11,5,September
North End,2011-09-12,3,September
North End,2011-09-13,6,September
North End,2011-09-14,1,September
North End,2011-09-15,4,September
North End,2011-09-16,4,September
North End,2011-09-17,3,September
North End,2011-09-18,3,September
North End,2011-09-19,3,September
North End,2011-09-20,8,September
North End,2011-09-21,3,September
North End,2011-09-22,3,September
North End,2011-09-23,3,September
North End,2011-09-24,3,September
North End,2011-09-25,1,September
North End,2011-09-26,4,September
North End,2011-09-27,1,September
North End,2011-09-28,8,September
North End,2011-09-29,1,September
North End,2011-09-30,1,September
North End,2011-10-01,2,October
North End,2011-10-02,5,October
North End,2011-10-03,6,October
North End,2011-10-04,6,October
North End,2011-10-05,3,October
North End,2011-10-06,2,October
North End,2011-10-07,3,October
North End,2011-10-08,3,October
North End,2011-10-09,3,October
North End,2011-10-10,2,October
North End,2011-10-11,5,October
North End,2011-10-12,1,October
North End,2011-10-13,1,October
North End,2011-10-14,2,October
North End,2011-10-15,6,October
North End,2011-10-16,5,October
North End,2011-10-17,5,October
North End,2011-10-18,5,October
North End,2011-10-19,1,October
North End,2011-10-20,2,October
North End,2011-10-21,1,October
North End,2011-10-22,6,October
North End,2011-10-23,4,October
North End,2011-10-24,2,October
North End,2011-10-25,2,October
North End,2011-10-26,1,October
North End,2011-10-28,4,October
North End,2011-10-29,3,October
North End,2011-10-30,1,October
North End,2011-10-31,1,October
North End,2011-11-01,4,November
North End,2011-11-02,2,November
North End,2011-11-03,2,November
North End,2011-11-04,3,November
North End,2011-11-05,3,November
North End,2011-11-06,5,November
North End,2011-11-07,2,November
North End,2011-11-08,4,November
North End,2011-11-09,5,November
North End,2011-11-10,2,November
North End,2011-11-11,1,November
North End,2011-11-12,3,November
North End,2011-11-13,4,November
North End,2011-11-14,1,November
North End,2011-11-15,5,November
North End,2011-11-16,2,November
North End,2011-11-17,2,November
North End,2011-11-18,3,November
North End,2011-11-19,2,November
North End,2011-11-20,4,November
North End,2011-11-21,2,November
North End,2011-11-22,1,November
North End,2011-11-23,3,November
North End,2011-11-24,3,November
North End,2011-11-25,2,November
North End,2011-11-26,3,November
North End,2011-11-27,7,November
North End,2011-11-28,2,November
North End,2011-11-29,4,November
North End,2011-11-30,3,November
North End,2011-12-01,1,December
North End,2011-12-02,2,December
North End,2011-12-03,3,December
North End,2011-12-04,2,December
North End,2011-12-05,1,December
North End,2011-12-07,1,December
North End,2011-12-08,1,December
North End,2011-12-09,2,December
North End,2011-12-10,3,December
North End,2011-12-12,3,December
North End,2011-12-13,1,December
North End,2011-12-14,2,December
North End,2011-12-15,1,December
North End,2011-12-17,1,December
North End,2011-12-18,9,December
North End,2011-12-21,2,December
North End,2011-12-22,2,December
North End,2011-12-23,4,December
North End,2011-12-24,6,December
North End,2011-12-25,3,December
North End,2011-12-27,1,December
North End,2011-12-28,5,December
North End,2011-12-29,6,December
North End,2012-01-02,4,January
North End,2012-01-03,3,January
North End,2012-01-04,2,January
North End,2012-01-05,1,January
North End,2012-01-06,2,January
North End,2012-01-07,1,January
North End,2012-01-08,5,January
North End,2012-01-10,4,January
North End,2012-01-11,3,January
North End,2012-01-12,1,January
North End,2012-01-13,2,January
North End,2012-01-15,1,January
North End,2012-01-16,2,January
North End,2012-01-17,1,January
North End,2012-01-18,3,January
North End,2012-01-19,2,January
North End,2012-01-20,4,January
North End,2012-01-21,1,January
North End,2012-01-22,2,January
North End,2012-01-24,4,January
North End,2012-01-25,1,January
North End,2012-01-26,3,January
North End,2012-01-27,1,January
North End,2012-01-28,1,January
North End,2012-01-29,4,January
North End,2012-01-30,3,January
North End,2012-01-31,1,January
North End,2012-02-01,3,February
North End,2012-02-02,2,February
North End,2012-02-03,3,February
North End,2012-02-04,4,February
North End,2012-02-05,4,February
North End,2012-02-06,6,February
North End,2012-02-07,4,February
North End,2012-02-08,6,February
North End,2012-02-09,1,February
North End,2012-02-10,2,February
North End,2012-02-11,3,February
North End,2012-02-12,5,February
North End,2012-02-13,6,February
North End,2012-02-14,4,February
North End,2012-02-15,2,February
North End,2012-02-16,5,February
North End,2012-02-17,7,February
North End,2012-02-18,3,February
North End,2012-02-19,2,February
North End,2012-02-20,2,February
North End,2012-02-21,5,February
North End,2012-02-22,4,February
North End,2012-02-23,3,February
North End,2012-02-24,4,February
North End,2012-02-25,3,February
North End,2012-02-26,11,February
North End,2012-02-27,10,February
North End,2012-02-28,2,February
North End,2012-02-29,2,February
North End,2012-03-01,2,March
North End,2012-03-02,2,March
North End,2012-03-03,4,March
North End,2012-03-04,3,March
North End,2012-03-06,1,March
North End,2012-03-07,3,March
North End,2012-03-08,4,March
North End,2012-03-10,1,March
North End,2012-03-11,5,March
North End,2012-03-12,3,March
North End,2012-03-13,3,March
North End,2012-03-14,2,March
North End,2012-03-15,2,March
North End,2012-03-16,3,March
North End,2012-03-18,2,March
North End,2012-03-19,1,March
North End,2012-03-20,3,March
North End,2012-03-21,3,March
North End,2012-03-22,2,March
North End,2012-03-23,4,March
North End,2012-03-24,1,March
North End,2012-03-25,1,March
North End,2012-03-26,5,March
North End,2012-03-27,4,March
North End,2012-03-28,2,March
North End,2012-03-30,1,March
North End,2012-03-31,2,March
North End,2012-04-01,2,April
North End,2012-04-02,2,April
North End,2012-04-03,3,April
North End,2012-04-04,2,April
North End,2012-04-06,4,April
North End,2012-04-07,2,April
North End,2012-04-10,2,April
North End,2012-04-11,1,April
North End,2012-04-12,2,April
North End,2012-04-13,2,April
North End,2012-04-14,1,April
North End,2012-04-15,4,April
North End,2012-04-16,1,April
North End,2012-04-18,1,April
North End,2012-04-19,2,April
North End,2012-04-21,1,April
North End,2012-04-22,6,April
North End,2012-04-23,1,April
North End,2012-04-25,2,April
North End,2012-04-26,2,April
North End,2012-04-27,2,April
North End,2012-04-29,6,April
North End,2012-04-30,4,April
North End,2012-05-01,7,May
North End,2012-05-02,6,May
North End,2012-05-03,2,May
North End,2012-05-04,3,May
North End,2012-05-05,2,May
North End,2012-05-06,8,May
North End,2012-05-07,1,May
North End,2012-05-08,7,May
North End,2012-05-09,3,May
North End,2012-05-10,2,May
North End,2012-05-11,6,May
North End,2012-05-12,3,May
North End,2012-05-13,4,May
North End,2012-05-14,4,May
North End,2012-05-15,3,May
North End,2012-05-16,3,May
North End,2012-05-17,6,May
North End,2012-05-18,1,May
North End,2012-05-19,2,May
North End,2012-05-20,3,May
North End,2012-05-21,7,May
North End,2012-05-22,2,May
North End,2012-05-23,6,May
North End,2012-05-24,3,May
North End,2012-05-25,4,May
North End,2012-05-27,1,May
North End,2012-05-28,2,May
North End,2012-05-29,5,May
North End,2012-05-30,1,May
North End,2012-05-31,5,May
North End,2012-06-01,8,June
North End,2012-06-03,1,June
North End,2012-06-04,4,June
North End,2012-06-05,5,June
North End,2012-06-06,2,June
North End,2012-06-07,2,June
North End,2012-06-08,7,June
North End,2012-06-09,4,June
North End,2012-06-10,5,June
North End,2012-06-11,3,June
North End,2012-06-12,2,June
North End,2012-06-13,1,June
North End,2012-06-14,4,June
North End,2012-06-15,3,June
North End,2012-06-16,5,June
North End,2012-06-17,3,June
North End,2012-06-18,5,June
North End,2012-06-19,4,June
North End,2012-06-20,4,June
North End,2012-06-21,3,June
North End,2012-06-22,3,June
North End,2012-06-23,3,June
North End,2012-06-24,4,June
North End,2012-06-26,4,June
North End,2012-06-27,5,June
North End,2012-06-28,4,June
North End,2012-06-29,2,June
North End,2012-06-30,3,June
North End,2012-07-01,3,July
North End,2012-07-02,1,July
North End,2012-07-03,3,July
North End,2012-07-04,9,July
North End,2012-07-06,4,July
North End,2012-07-07,2,July
North End,2012-07-08,3,July
North End,2012-07-09,1,July
North End,2012-07-10,4,July
North End,2012-07-11,2,July
North End,2012-07-12,5,July
North End,2012-07-14,2,July
North End,2012-07-15,3,July
North End,2012-07-16,2,July
North End,2012-07-17,6,July
North End,2012-07-18,2,July
North End,2012-07-19,5,July
North End,2012-07-20,3,July
North End,2012-07-21,3,July
North End,2012-07-22,3,July
North End,2012-07-23,5,July
North End,2012-07-24,1,July
North End,2012-07-25,2,July
North End,2012-07-26,3,July
North End,2012-07-27,4,July
North End,2012-07-28,1,July
North End,2012-07-29,2,July
North End,2012-07-30,5,July
North End,2012-07-31,9,July
North End,2012-08-01,3,August
North End,2012-08-02,2,August
North End,2012-08-03,3,August
North End,2012-08-04,5,August
North End,2012-08-05,5,August
North End,2012-08-06,5,August
North End,2012-08-07,6,August
North End,2012-08-08,1,August
North End,2012-08-09,3,August
North End,2012-08-10,1,August
North End,2012-08-11,5,August
North End,2012-08-12,6,August
North End,2012-08-13,1,August
North End,2012-08-14,6,August
North End,2012-08-15,5,August
North End,2012-08-16,4,August
North End,2012-08-17,7,August
North End,2012-08-18,4,August
North End,2012-08-19,7,August
North End,2012-08-20,3,August
North End,2012-08-21,5,August
North End,2012-08-22,9,August
North End,2012-08-23,3,August
North End,2012-08-24,5,August
North End,2012-08-25,1,August
North End,2012-08-26,2,August
North End,2012-08-27,3,August
North End,2012-08-28,4,August
North End,2012-08-29,5,August
North End,2012-08-30,3,August
North End,2012-08-31,3,August
North End,2012-09-01,5,September
North End,2012-09-02,4,September
North End,2012-09-03,5,September
North End,2012-09-04,3,September
North End,2012-09-05,5,September
North End,2012-09-06,4,September
North End,2012-09-07,4,September
North End,2012-09-08,2,September
North End,2012-09-09,4,September
North End,2012-09-10,2,September
North End,2012-09-11,1,September
North End,2012-09-12,5,September
North End,2012-09-13,2,September
North End,2012-09-14,3,September
North End,2012-09-16,3,September
North End,2012-09-17,4,September
North End,2012-09-18,5,September
North End,2012-09-19,2,September
North End,2012-09-20,3,September
North End,2012-09-21,3,September
North End,2012-09-22,3,September
North End,2012-09-23,3,September
North End,2012-09-24,1,September
North End,2012-09-25,6,September
North End,2012-09-26,5,September
North End,2012-09-27,3,September
North End,2012-09-28,3,September
North End,2012-09-29,2,September
North End,2012-09-30,3,September
North End,2012-10-01,3,October
North End,2012-10-02,2,October
North End,2012-10-03,5,October
North End,2012-10-04,4,October
North End,2012-10-05,2,October
North End,2012-10-06,5,October
North End,2012-10-08,5,October
North End,2012-10-09,1,October
North End,2012-10-10,5,October
North End,2012-10-11,3,October
North End,2012-10-12,1,October
North End,2012-10-13,3,October
North End,2012-10-14,11,October
North End,2012-10-15,6,October
North End,2012-10-16,4,October
North End,2012-10-17,3,October
North End,2012-10-18,4,October
North End,2012-10-19,2,October
North End,2012-10-20,7,October
North End,2012-10-21,6,October
North End,2012-10-22,7,October
North End,2012-10-23,7,October
North End,2012-10-24,8,October
North End,2012-10-25,9,October
North End,2012-10-26,6,October
North End,2012-10-27,1,October
North End,2012-10-28,2,October
North End,2012-10-29,7,October
North End,2012-10-30,1,October
North End,2012-10-31,8,October
North End,2012-11-01,3,November
North End,2012-11-02,2,November
North End,2012-11-03,4,November
North End,2012-11-04,1,November
North End,2012-11-05,5,November
North End,2012-11-06,3,November
North End,2012-11-07,3,November
North End,2012-11-08,1,November
North End,2012-11-09,6,November
North End,2012-11-10,1,November
North End,2012-11-11,5,November
North End,2012-11-12,6,November
North End,2012-11-13,5,November
North End,2012-11-14,2,November
North End,2012-11-15,3,November
North End,2012-11-16,1,November
North End,2012-11-17,3,November
North End,2012-11-18,1,November
North End,2012-11-20,1,November
North End,2012-11-21,2,November
North End,2012-11-22,3,November
North End,2012-11-23,2,November
North End,2012-11-24,1,November
North End,2012-11-25,1,November
North End,2012-11-26,3,November
North End,2012-11-27,5,November
North End,2012-11-28,3,November
North End,2012-11-29,1,November
North End,2012-11-30,4,November
North End,2012-12-01,3,December
North End,2012-12-02,3,December
North End,2012-12-03,4,December
North End,2012-12-04,1,December
North End,2012-12-05,3,December
North End,2012-12-06,3,December
North End,2012-12-07,3,December
North End,2012-12-08,5,December
North End,2012-12-10,3,December
North End,2012-12-11,6,December
North End,2012-12-12,2,December
North End,2012-12-13,5,December
North End,2012-12-14,2,December
North End,2012-12-15,3,December
North End,2012-12-16,3,December
North End,2012-12-17,1,December
North End,2012-12-18,3,December
North End,2012-12-20,2,December
North End,2012-12-21,6,December
North End,2012-12-22,3,December
North End,2012-12-23,1,December
North End,2012-12-24,2,December
North End,2012-12-25,1,December
North End,2012-12-26,2,December
North End,2012-12-27,8,December
North End,2012-12-28,1,December
North End,2012-12-29,4,December
North End,2012-12-30,2,December
North End,2012-12-31,5,December
North End,2013-01-01,1,January
North End,2013-01-02,2,January
North End,2013-01-03,5,January
North End,2013-01-04,3,January
North End,2013-01-05,2,January
North End,2013-01-06,2,January
North End,2013-01-07,4,January
North End,2013-01-08,2,January
North End,2013-01-09,1,January
North End,2013-01-10,4,January
North End,2013-01-11,1,January
North End,2013-01-12,2,January
North End,2013-01-13,1,January
North End,2013-01-14,4,January
North End,2013-01-15,5,January
North End,2013-01-16,3,January
North End,2013-01-17,3,January
North End,2013-01-19,1,January
North End,2013-01-20,2,January
North End,2013-01-21,5,January
North End,2013-01-22,4,January
North End,2013-01-23,3,January
North End,2013-01-24,4,January
North End,2013-01-25,2,January
North End,2013-01-26,2,January
North End,2013-01-27,4,January
North End,2013-01-28,1,January
North End,2013-01-29,3,January
North End,2013-01-30,3,January
North End,2013-01-31,3,January
North End,2013-02-01,3,February
North End,2013-02-02,9,February
North End,2013-02-03,6,February
North End,2013-02-04,2,February
North End,2013-02-05,3,February
North End,2013-02-06,3,February
North End,2013-02-07,6,February
North End,2013-02-08,3,February
North End,2013-02-09,3,February
North End,2013-02-10,4,February
North End,2013-02-11,4,February
North End,2013-02-12,2,February
North End,2013-02-13,4,February
North End,2013-02-14,4,February
North End,2013-02-16,2,February
North End,2013-02-17,4,February
North End,2013-02-18,3,February
North End,2013-02-19,2,February
North End,2013-02-20,5,February
North End,2013-02-21,2,February
North End,2013-02-22,3,February
North End,2013-02-23,3,February
North End,2013-02-24,7,February
North End,2013-02-25,4,February
North End,2013-02-26,2,February
North End,2013-02-27,6,February
North End,2013-02-28,3,February
North End,2013-03-01,4,March
North End,2013-03-02,3,March
North End,2013-03-03,2,March
North End,2013-03-04,4,March
North End,2013-03-05,1,March
North End,2013-03-06,9,March
North End,2013-03-07,3,March
North End,2013-03-08,2,March
North End,2013-03-09,2,March
North End,2013-03-10,1,March
North End,2013-03-12,7,March
North End,2013-03-13,3,March
North End,2013-03-15,4,March
North End,2013-03-16,2,March
North End,2013-03-17,2,March
North End,2013-03-18,3,March
North End,2013-03-19,4,March
North End,2013-03-20,4,March
North End,2013-03-21,3,March
North End,2013-03-22,4,March
North End,2013-03-23,1,March
North End,2013-03-24,1,March
North End,2013-03-25,3,March
North End,2013-03-26,2,March
North End,2013-03-27,1,March
North End,2013-03-28,5,March
North End,2013-03-30,2,March
North End,2013-03-31,2,March
North End,2013-04-02,7,April
North End,2013-04-03,3,April
North End,2013-04-04,4,April
North End,2013-04-05,3,April
North End,2013-04-06,3,April
North End,2013-04-07,4,April
North End,2013-04-08,2,April
North End,2013-04-09,4,April
North End,2013-04-10,3,April
North End,2013-04-11,3,April
North End,2013-04-12,2,April
North End,2013-04-13,3,April
North End,2013-04-14,4,April
North End,2013-04-15,2,April
North End,2013-04-16,2,April
North End,2013-04-17,2,April
North End,2013-04-18,1,April
North End,2013-04-19,2,April
North End,2013-04-20,2,April
North End,2013-04-21,2,April
North End,2013-04-22,2,April
North End,2013-04-23,6,April
